invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,day_name,month_name,year,shift
189,WALM078,Del Rio,Home and lifestyle,74.07,1.0,2019-02-10,12:50:00,Ewallet,9.9,0.33,74.07,Sunday,February,2019,Afternoon
190,WALM084,Schertz,Home and lifestyle,69.81,4.0,2019-01-28,20:50:00,Credit card,5.9,0.33,279.24,Monday,January,2019,Evening
191,WALM059,Pflugerville,Home and lifestyle,77.04,3.0,2019-02-11,10:39:00,Credit card,7.2,0.33,231.12,Monday,February,2019,Morning
192,WALM062,Galveston,Fashion accessories,73.52,2.0,2019-01-15,13:41:00,Ewallet,4.6,0.33,147.04,Tuesday,January,2019,Afternoon
193,WALM090,Brownwood,Food and beverages,87.8,9.0,2019-03-16,19:08:00,Cash,9.2,0.33,790.1999999999999,Saturday,March,2019,Evening
194,WALM015,Grand Prairie,Home and lifestyle,25.55,4.0,2019-01-26,20:23:00,Ewallet,5.7,0.48,102.2,Saturday,January,2019,Evening
195,WALM003,San Antonio,Electronic accessories,32.71,5.0,2019-03-19,11:30:00,Credit card,9.9,0.48,163.55,Tuesday,March,2019,Morning
196,WALM066,Grapevine,Fashion accessories,74.29,1.0,2019-01-13,19:30:00,Cash,5.0,0.33,74.29,Sunday,January,2019,Evening
197,WALM079,La Porte,Health and beauty,43.7,2.0,2019-03-26,18:03:00,Cash,4.9,0.33,87.4,Tuesday,March,2019,Evening
198,WALM002,Dallas,Home and lifestyle,25.29,1.0,2019-03-23,10:13:00,Ewallet,6.1,0.36,25.29,Saturday,March,2019,Morning
199,WALM094,Alamo,Health and beauty,41.5,4.0,2019-03-12,19:58:00,Credit card,8.2,0.33,166.0,Tuesday,March,2019,Evening
200,WALM047,Flower Mound,Food and beverages,71.39,5.0,2019-02-17,19:57:00,Credit card,5.5,0.48,356.95,Sunday,February,2019,Evening
201,WALM100,Canyon,Sports and travel,19.15,6.0,2019-01-29,10:01:00,Credit card,6.8,0.18,114.9,Tuesday,January,2019,Morning
202,WALM005,Fort Worth,Electronic accessories,57.49,4.0,2019-03-15,11:57:00,Cash,6.6,0.48,229.96,Friday,March,2019,Morning
203,WALM086,Rosenberg,Electronic accessories,61.41,7.0,2019-01-14,10:02:00,Cash,9.8,0.33,429.87,Monday,January,2019,Morning
204,WALM029,Round Rock,Health and beauty,25.9,10.0,2019-02-06,14:51:00,Ewallet,8.7,0.48,259.0,Wednesday,February,2019,Afternoon
205,WALM065,Texas City,Home and lifestyle,17.77,5.0,2019-02-15,12:42:00,Credit card,5.4,0.33,88.85,Friday,February,2019,Afternoon
206,WALM085,Kerrville,Health and beauty,23.03,9.0,2019-01-03,12:02:00,Ewallet,7.9,0.33,207.27,Thursday,January,2019,Afternoon
207,WALM034,College Station,Electronic accessories,66.65,9.0,2019-01-04,18:19:00,Credit card,9.7,0.48,599.85,Friday,January,2019,Evening
208,WALM055,Waxahachie,Home and lifestyle,28.53,10.0,2019-03-18,17:38:00,Ewallet,7.8,0.33,285.3,Monday,March,2019,Evening
209,WALM043,Baytown,Fashion accessories,30.37,3.0,2019-03-28,13:41:00,Ewallet,5.1,0.48,91.11,Thursday,March,2019,Afternoon
210,WALM003,San Antonio,Electronic accessories,99.73,9.0,2019-03-02,19:42:00,Credit card,6.5,0.48,897.57,Saturday,March,2019,Evening
211,WALM050,Victoria,Electronic accessories,26.23,9.0,2019-01-25,20:24:00,Ewallet,5.9,0.48,236.07,Friday,January,2019,Evening
212,WALM057,Euless,Food and beverages,93.26,9.0,2019-01-16,18:08:00,Cash,8.8,0.33,839.34,Wednesday,January,2019,Evening
213,WALM088,Cleburne,Home and lifestyle,92.36,5.0,2019-03-20,19:17:00,Ewallet,4.9,0.33,461.8,Wednesday,March,2019,Evening
214,WALM093,Angleton,Sports and travel,46.42,3.0,2019-01-04,13:24:00,Credit card,4.4,0.33,139.26,Friday,January,2019,Afternoon
215,WALM065,Texas City,Sports and travel,29.61,7.0,2019-03-11,15:53:00,Cash,6.5,0.33,207.27,Monday,March,2019,Afternoon
216,WALM072,Lancaster,Home and lifestyle,18.28,1.0,2019-03-22,15:05:00,Credit card,8.3,0.33,18.28,Friday,March,2019,Afternoon
217,WALM038,Sugar Land,Sports and travel,24.77,5.0,2019-03-24,18:27:00,Cash,8.5,0.48,123.85,Sunday,March,2019,Evening
218,WALM081,Friendswood,Electronic accessories,94.64,3.0,2019-02-21,16:55:00,Cash,5.5,0.33,283.92,Thursday,February,2019,Afternoon
219,WALM043,Baytown,Fashion accessories,94.87,8.0,2019-02-12,12:58:00,Ewallet,8.7,0.48,758.96,Tuesday,February,2019,Afternoon
220,WALM044,Pharr,Food and beverages,57.34,3.0,2019-03-10,18:59:00,Credit card,7.9,0.48,172.02,Sunday,March,2019,Evening
221,WALM002,Dallas,Electronic accessories,45.35,6.0,2019-01-31,13:44:00,Ewallet,6.1,0.36,272.1,Thursday,January,2019,Afternoon
222,WALM056,Rowlett,Food and beverages,62.08,7.0,2019-03-06,13:46:00,Ewallet,5.4,0.33,434.56,Wednesday,March,2019,Afternoon
223,WALM020,Killeen,Electronic accessories,11.81,5.0,2019-02-17,18:06:00,Cash,9.4,0.48,59.05,Sunday,February,2019,Evening
224,WALM026,Denton,Fashion accessories,12.54,1.0,2019-02-21,12:38:00,Cash,8.2,0.48,12.54,Thursday,February,2019,Afternoon
225,WALM003,San Antonio,Food and beverages,43.25,2.0,2019-03-20,15:56:00,Cash,6.2,0.48,86.5,Wednesday,March,2019,Afternoon
226,WALM067,Haltom City,Sports and travel,87.16,2.0,2019-01-11,14:29:00,Credit card,9.7,0.33,174.32,Friday,January,2019,Afternoon
227,WALM059,Pflugerville,Health and beauty,69.37,9.0,2019-01-26,19:14:00,Ewallet,4.0,0.33,624.33,Saturday,January,2019,Evening
228,WALM068,Burleson,Electronic accessories,37.06,4.0,2019-01-31,16:24:00,Ewallet,9.7,0.33,148.24,Thursday,January,2019,Afternoon
229,WALM049,North Richland Hills,Electronic accessories,90.7,6.0,2019-02-26,10:52:00,Cash,5.3,0.48,544.2,Tuesday,February,2019,Morning
230,WALM087,Waxahachie,Home and lifestyle,63.42,8.0,2019-03-11,12:55:00,Ewallet,7.4,0.33,507.36,Monday,March,2019,Afternoon
231,WALM007,Arlington,Fashion accessories,81.37,2.0,2019-01-26,19:28:00,Cash,6.5,0.48,162.74,Saturday,January,2019,Evening
232,WALM024,Carrollton,Electronic accessories,10.59,3.0,2019-03-12,13:52:00,Credit card,8.7,0.48,31.77,Tuesday,March,2019,Afternoon
233,WALM059,Pflugerville,Health and beauty,84.09,9.0,2019-02-11,10:54:00,Cash,8.0,0.33,756.8100000000001,Monday,February,2019,Morning
234,WALM045,Missouri City,Fashion accessories,73.82,4.0,2019-02-21,18:31:00,Credit card,6.7,0.48,295.28,Thursday,February,2019,Evening
235,WALM069,Rockwall,Health and beauty,51.94,10.0,2019-03-09,18:24:00,Ewallet,6.5,0.33,519.4,Saturday,March,2019,Evening
236,WALM084,Schertz,Sports and travel,93.14,2.0,2019-01-20,18:09:00,Ewallet,4.1,0.33,186.28,Sunday,January,2019,Evening
237,WALM068,Burleson,Health and beauty,17.41,5.0,2019-01-28,15:16:00,Credit card,4.9,0.33,87.05,Monday,January,2019,Afternoon
238,WALM023,Midland,Fashion accessories,44.22,5.0,2019-03-05,17:07:00,Credit card,8.6,0.48,221.1,Tuesday,March,2019,Evening
239,WALM040,Edinburg,Electronic accessories,13.22,5.0,2019-03-02,19:26:00,Cash,4.3,0.48,66.10000000000001,Saturday,March,2019,Evening
240,WALM085,Kerrville,Fashion accessories,89.69,1.0,2019-01-11,11:20:00,Ewallet,4.9,0.33,89.69,Friday,January,2019,Morning
241,WALM009,Plano,Food and beverages,24.94,9.0,2019-01-11,16:49:00,Credit card,5.6,0.48,224.46,Friday,January,2019,Afternoon
242,WALM100,Canyon,Health and beauty,59.77,2.0,2019-03-11,12:01:00,Credit card,5.8,0.18,119.54,Monday,March,2019,Afternoon
243,WALM077,Coppell,Fashion accessories,93.2,2.0,2019-02-28,18:37:00,Credit card,6.0,0.33,186.4,Thursday,February,2019,Evening
244,WALM034,College Station,Home and lifestyle,62.65,4.0,2019-01-05,11:25:00,Cash,4.2,0.48,250.6,Saturday,January,2019,Morning
245,WALM070,Hurst,Home and lifestyle,93.87,8.0,2019-02-02,18:42:00,Credit card,8.3,0.33,750.96,Saturday,February,2019,Evening
246,WALM021,McAllen,Home and lifestyle,47.59,8.0,2019-01-01,14:47:00,Cash,5.7,0.48,380.72,Tuesday,January,2019,Afternoon
247,WALM044,Pharr,Electronic accessories,81.4,3.0,2019-02-09,19:43:00,Cash,4.8,0.48,244.2,Saturday,February,2019,Evening
248,WALM055,Waxahachie,Fashion accessories,17.94,5.0,2019-01-23,14:04:00,Ewallet,6.8,0.33,89.7,Wednesday,January,2019,Afternoon
249,WALM019,Pasadena,Electronic accessories,77.72,4.0,2019-01-07,16:11:00,Credit card,8.8,0.48,310.88,Monday,January,2019,Afternoon
250,WALM026,Denton,Food and beverages,73.06,7.0,2019-01-14,19:06:00,Credit card,4.2,0.48,511.42,Monday,January,2019,Evening
251,WALM033,Pearland,Food and beverages,46.55,9.0,2019-02-02,15:34:00,Ewallet,6.4,0.48,418.95,Saturday,February,2019,Afternoon
252,WALM078,Del Rio,Fashion accessories,35.19,10.0,2019-03-17,19:06:00,Credit card,8.4,0.33,351.9,Sunday,March,2019,Evening
253,WALM066,Grapevine,Sports and travel,14.39,2.0,2019-03-02,19:44:00,Credit card,7.2,0.33,28.78,Saturday,March,2019,Evening
254,WALM011,Lubbock,Home and lifestyle,23.75,4.0,2019-03-16,11:22:00,Cash,5.2,0.48,95.0,Saturday,March,2019,Morning
255,WALM016,Brownsville,Home and lifestyle,58.9,8.0,2019-01-06,11:23:00,Cash,8.9,0.48,471.2,Sunday,January,2019,Morning
256,WALM048,Harlingen,Fashion accessories,32.62,4.0,2019-01-29,14:12:00,Cash,9.0,0.48,130.48,Tuesday,January,2019,Afternoon
257,WALM067,Haltom City,Electronic accessories,66.35,1.0,2019-01-31,10:46:00,Credit card,9.7,0.33,66.35,Thursday,January,2019,Morning
258,WALM049,North Richland Hills,Home and lifestyle,25.91,6.0,2019-02-05,10:16:00,Ewallet,8.7,0.48,155.46,Tuesday,February,2019,Morning
259,WALM029,Round Rock,Electronic accessories,32.25,4.0,2019-02-13,12:38:00,Ewallet,6.5,0.48,129.0,Wednesday,February,2019,Afternoon
260,WALM100,Canyon,Electronic accessories,65.94,4.0,2019-02-07,13:05:00,Credit card,6.9,0.18,263.76,Thursday,February,2019,Afternoon
261,WALM074,Weslaco,Electronic accessories,75.06,9.0,2019-03-19,13:25:00,Cash,6.2,0.33,675.54,Tuesday,March,2019,Afternoon
262,WALM019,Pasadena,Fashion accessories,16.45,4.0,2019-03-07,14:53:00,Ewallet,5.6,0.48,65.8,Thursday,March,2019,Afternoon
263,WALM022,Mesquite,Fashion accessories,38.3,4.0,2019-03-13,19:22:00,Cash,5.7,0.48,153.2,Wednesday,March,2019,Evening
264,WALM099,Weatherford,Sports and travel,22.24,10.0,2019-02-09,11:00:00,Cash,4.2,0.18,222.4,Saturday,February,2019,Morning
265,WALM095,Big Spring,Sports and travel,54.45,1.0,2019-02-26,19:24:00,Ewallet,7.9,0.33,54.45,Tuesday,February,2019,Evening
266,WALM075,San Marcos,Sports and travel,98.4,7.0,2019-03-12,12:43:00,Credit card,8.7,0.33,688.8000000000001,Tuesday,March,2019,Afternoon
267,WALM072,Lancaster,Home and lifestyle,35.47,4.0,2019-03-14,17:22:00,Credit card,6.9,0.33,141.88,Thursday,March,2019,Evening
268,WALM081,Friendswood,Food and beverages,74.6,10.0,2019-01-08,20:55:00,Cash,9.5,0.33,746.0,Tuesday,January,2019,Evening
269,WALM001,Houston,Home and lifestyle,70.74,4.0,2019-01-05,16:05:00,Credit card,4.4,0.36,282.96,Saturday,January,2019,Afternoon
270,WALM001,Houston,Home and lifestyle,35.54,10.0,2019-01-04,13:34:00,Ewallet,7.0,0.36,355.4,Friday,January,2019,Afternoon
271,WALM069,Rockwall,Sports and travel,67.43,5.0,2019-03-06,18:13:00,Ewallet,6.3,0.33,337.15000000000003,Wednesday,March,2019,Evening
272,WALM027,Abilene,Health and beauty,21.12,2.0,2019-01-03,19:17:00,Cash,9.7,0.48,42.24,Thursday,January,2019,Evening
273,WALM094,Alamo,Home and lifestyle,21.54,9.0,2019-01-07,11:44:00,Credit card,8.8,0.33,193.86,Monday,January,2019,Morning
274,WALM025,Waco,Home and lifestyle,12.03,2.0,2019-01-27,15:51:00,Cash,5.1,0.48,24.06,Sunday,January,2019,Afternoon
275,WALM042,Bryan,Health and beauty,99.71,6.0,2019-02-26,16:52:00,Ewallet,7.9,0.48,598.26,Tuesday,February,2019,Afternoon
276,WALM056,Rowlett,Fashion accessories,47.97,7.0,2019-01-07,20:52:00,Cash,6.2,0.33,335.79,Monday,January,2019,Evening
277,WALM027,Abilene,Home and lifestyle,21.82,10.0,2019-01-07,17:36:00,Cash,7.1,0.48,218.2,Monday,January,2019,Evening
278,WALM046,Temple,Fashion accessories,95.42,4.0,2019-02-02,13:23:00,Ewallet,6.4,0.48,381.68,Saturday,February,2019,Afternoon
279,WALM091,Little Elm,Fashion accessories,70.99,10.0,2019-03-20,16:28:00,Cash,5.7,0.33,709.9,Wednesday,March,2019,Afternoon
280,WALM051,New Braunfels,Sports and travel,44.02,10.0,2019-03-20,19:57:00,Credit card,9.6,0.48,440.2000000000001,Wednesday,March,2019,Evening
281,WALM073,Seguin,Home and lifestyle,69.96,8.0,2019-02-15,17:01:00,Credit card,6.4,0.33,559.68,Friday,February,2019,Evening
282,WALM036,Allen,Home and lifestyle,37.0,1.0,2019-03-06,13:29:00,Credit card,7.9,0.48,37.0,Wednesday,March,2019,Afternoon
283,WALM097,Alice,Sports and travel,15.34,1.0,2019-01-06,11:09:00,Cash,6.5,0.18,15.34,Sunday,January,2019,Morning
284,WALM030,Richardson,Health and beauty,99.83,6.0,2019-03-04,15:02:00,Ewallet,8.5,0.48,598.98,Monday,March,2019,Afternoon
285,WALM079,La Porte,Health and beauty,47.67,4.0,2019-03-12,14:21:00,Cash,9.1,0.33,190.68,Tuesday,March,2019,Afternoon
286,WALM052,Mansfield,Health and beauty,66.68,5.0,2019-02-20,18:01:00,Cash,7.6,0.57,333.40000000000003,Wednesday,February,2019,Evening
287,WALM010,Laredo,Home and lifestyle,74.86,1.0,2019-03-24,14:49:00,Cash,6.9,0.48,74.86,Sunday,March,2019,Afternoon
288,WALM079,La Porte,Sports and travel,23.75,9.0,2019-01-31,12:02:00,Cash,9.5,0.33,213.75,Thursday,January,2019,Afternoon
289,WALM094,Alamo,Food and beverages,48.51,7.0,2019-01-25,13:30:00,Credit card,5.2,0.33,339.57,Friday,January,2019,Afternoon
290,WALM074,Weslaco,Home and lifestyle,94.88,7.0,2019-02-03,14:38:00,Cash,4.2,0.33,664.16,Sunday,February,2019,Afternoon
291,WALM017,McKinney,Electronic accessories,40.3,10.0,2019-01-24,17:37:00,Credit card,7.0,0.48,403.0,Thursday,January,2019,Evening
292,WALM040,Edinburg,Electronic accessories,27.85,7.0,2019-03-14,17:20:00,Ewallet,6.0,0.48,194.95,Thursday,March,2019,Evening
293,WALM007,Arlington,Electronic accessories,62.48,1.0,2019-02-18,20:29:00,Cash,4.7,0.48,62.48,Monday,February,2019,Evening
294,WALM015,Grand Prairie,Food and beverages,36.36,2.0,2019-01-21,10:00:00,Cash,7.1,0.48,72.72,Monday,January,2019,Morning
295,WALM023,Midland,Health and beauty,18.11,10.0,2019-03-13,11:46:00,Ewallet,5.9,0.48,181.1,Wednesday,March,2019,Morning
296,WALM014,Amarillo,Electronic accessories,51.92,5.0,2019-03-03,13:42:00,Cash,7.5,0.48,259.6,Sunday,March,2019,Afternoon
297,WALM036,Allen,Electronic accessories,28.84,4.0,2019-03-29,14:44:00,Cash,6.4,0.48,115.36,Friday,March,2019,Afternoon
298,WALM085,Kerrville,Home and lifestyle,78.38,6.0,2019-01-10,14:16:00,Ewallet,5.8,0.33,470.28,Thursday,January,2019,Afternoon
299,WALM095,Big Spring,Home and lifestyle,60.01,4.0,2019-01-25,15:54:00,Cash,4.5,0.33,240.04,Friday,January,2019,Afternoon
300,WALM017,McKinney,Home and lifestyle,88.61,1.0,2019-01-19,10:21:00,Cash,7.7,0.48,88.61,Saturday,January,2019,Morning
301,WALM100,Canyon,Fashion accessories,99.82,2.0,2019-01-02,18:09:00,Credit card,6.7,0.18,199.64,Wednesday,January,2019,Evening
302,WALM048,Harlingen,Health and beauty,39.01,1.0,2019-03-12,16:46:00,Credit card,4.7,0.48,39.01,Tuesday,March,2019,Afternoon
303,WALM031,Lewisville,Food and beverages,48.61,1.0,2019-02-25,15:31:00,Cash,4.4,0.48,48.61,Monday,February,2019,Afternoon
304,WALM026,Denton,Electronic accessories,51.19,4.0,2019-03-18,17:15:00,Credit card,4.7,0.48,204.76,Monday,March,2019,Evening
305,WALM045,Missouri City,Electronic accessories,14.96,8.0,2019-02-23,12:29:00,Credit card,8.6,0.48,119.68,Saturday,February,2019,Afternoon
306,WALM053,Conroe,Electronic accessories,72.2,7.0,2019-03-26,20:14:00,Ewallet,4.3,0.21,505.4,Tuesday,March,2019,Evening
307,WALM088,Cleburne,Sports and travel,40.23,7.0,2019-03-30,13:22:00,Cash,9.6,0.33,281.61,Saturday,March,2019,Afternoon
308,WALM066,Grapevine,Home and lifestyle,88.79,8.0,2019-02-17,17:09:00,Cash,4.1,0.33,710.32,Sunday,February,2019,Evening
309,WALM033,Pearland,Electronic accessories,26.48,3.0,2019-03-21,10:40:00,Ewallet,4.7,0.48,79.44,Thursday,March,2019,Morning
310,WALM012,Garland,Fashion accessories,81.91,2.0,2019-03-05,17:43:00,Cash,7.8,0.48,163.82,Tuesday,March,2019,Evening
311,WALM036,Allen,Sports and travel,79.93,6.0,2019-01-31,14:04:00,Cash,5.5,0.48,479.58,Thursday,January,2019,Afternoon
312,WALM076,Huntsville,Fashion accessories,69.33,2.0,2019-02-05,19:05:00,Ewallet,9.7,0.33,138.66,Tuesday,February,2019,Evening
313,WALM012,Garland,Food and beverages,14.23,5.0,2019-02-01,10:08:00,Credit card,4.4,0.48,71.15,Friday,February,2019,Morning
314,WALM026,Denton,Health and beauty,15.55,9.0,2019-03-07,13:12:00,Cash,5.0,0.48,139.95000000000002,Thursday,March,2019,Afternoon
315,WALM075,San Marcos,Electronic accessories,78.13,10.0,2019-02-10,20:51:00,Cash,4.4,0.33,781.3,Sunday,February,2019,Evening
316,WALM030,Richardson,Food and beverages,99.37,2.0,2019-02-14,17:29:00,Cash,5.2,0.48,198.74,Thursday,February,2019,Evening
317,WALM012,Garland,Food and beverages,21.08,3.0,2019-02-09,10:25:00,Cash,7.3,0.48,63.24,Saturday,February,2019,Morning
318,WALM091,Little Elm,Electronic accessories,74.79,5.0,2019-01-10,11:34:00,Cash,4.9,0.33,373.9500000000001,Thursday,January,2019,Morning
319,WALM048,Harlingen,Health and beauty,29.67,7.0,2019-03-11,18:58:00,Credit card,8.1,0.48,207.69,Monday,March,2019,Evening
320,WALM059,Pflugerville,Health and beauty,44.07,4.0,2019-02-18,16:28:00,Ewallet,8.4,0.33,176.28,Monday,February,2019,Afternoon
321,WALM065,Texas City,Food and beverages,22.93,9.0,2019-02-26,20:26:00,Cash,5.5,0.33,206.37,Tuesday,February,2019,Evening
322,WALM016,Brownsville,Health and beauty,39.42,1.0,2019-01-18,15:08:00,Cash,8.4,0.48,39.42,Friday,January,2019,Afternoon
323,WALM037,League City,Health and beauty,15.26,6.0,2019-02-15,18:03:00,Ewallet,9.8,0.48,91.56,Friday,February,2019,Evening
324,WALM010,Laredo,Fashion accessories,61.77,5.0,2019-03-08,13:21:00,Cash,6.7,0.48,308.85,Friday,March,2019,Afternoon
325,WALM086,Rosenberg,Home and lifestyle,21.52,6.0,2019-01-17,12:48:00,Credit card,9.4,0.33,129.12,Thursday,January,2019,Afternoon
326,WALM088,Cleburne,Sports and travel,97.74,4.0,2019-03-12,19:53:00,Ewallet,6.4,0.33,390.96,Tuesday,March,2019,Evening
327,WALM069,Rockwall,Food and beverages,99.78,5.0,2019-03-09,19:09:00,Cash,5.4,0.33,498.9,Saturday,March,2019,Evening
328,WALM057,Euless,Food and beverages,94.26,4.0,2019-03-12,16:30:00,Cash,8.6,0.33,377.04,Tuesday,March,2019,Afternoon
329,WALM052,Mansfield,Health and beauty,51.13,4.0,2019-01-25,10:11:00,Credit card,4.0,0.57,204.52,Friday,January,2019,Morning
330,WALM063,Georgetown,Electronic accessories,36.36,4.0,2019-03-25,13:07:00,Cash,7.6,0.33,145.44,Monday,March,2019,Afternoon
331,WALM071,Lufkin,Home and lifestyle,22.02,9.0,2019-02-07,18:48:00,Cash,6.8,0.33,198.18,Thursday,February,2019,Evening
332,WALM076,Huntsville,Food and beverages,32.9,3.0,2019-02-17,17:27:00,Credit card,9.1,0.33,98.7,Sunday,February,2019,Evening
333,WALM070,Hurst,Fashion accessories,77.02,5.0,2019-02-03,15:59:00,Cash,5.5,0.33,385.1,Sunday,February,2019,Afternoon
334,WALM034,College Station,Food and beverages,23.48,2.0,2019-03-14,11:21:00,Credit card,7.9,0.48,46.96,Thursday,March,2019,Morning
335,WALM089,Southlake,Sports and travel,14.7,5.0,2019-03-24,13:48:00,Ewallet,8.5,0.33,73.5,Sunday,March,2019,Afternoon
336,WALM032,Tyler,Electronic accessories,28.45,5.0,2019-03-21,10:17:00,Credit card,9.1,0.48,142.25,Thursday,March,2019,Morning
337,WALM024,Carrollton,Fashion accessories,76.4,9.0,2019-03-19,15:49:00,Ewallet,7.5,0.48,687.6,Tuesday,March,2019,Afternoon
338,WALM100,Canyon,Sports and travel,57.95,6.0,2019-02-24,13:02:00,Cash,5.2,0.18,347.70000000000005,Sunday,February,2019,Afternoon
339,WALM016,Brownsville,Electronic accessories,47.65,3.0,2019-03-28,12:58:00,Credit card,9.5,0.48,142.95,Thursday,March,2019,Afternoon
340,WALM051,New Braunfels,Food and beverages,42.82,9.0,2019-02-05,15:26:00,Credit card,8.9,0.48,385.38,Tuesday,February,2019,Afternoon
341,WALM014,Amarillo,Electronic accessories,48.09,3.0,2019-02-10,18:23:00,Credit card,7.8,0.48,144.27,Sunday,February,2019,Evening
342,WALM030,Richardson,Health and beauty,55.97,7.0,2019-03-05,19:06:00,Ewallet,8.9,0.48,391.79,Tuesday,March,2019,Evening
343,WALM037,League City,Health and beauty,76.9,7.0,2019-02-15,20:21:00,Cash,7.7,0.48,538.3000000000001,Friday,February,2019,Evening
344,WALM045,Missouri City,Food and beverages,97.03,5.0,2019-01-30,16:24:00,Credit card,9.3,0.48,485.15,Wednesday,January,2019,Afternoon
345,WALM007,Arlington,Sports and travel,44.65,3.0,2019-02-14,15:04:00,Cash,6.2,0.48,133.95,Thursday,February,2019,Afternoon
346,WALM057,Euless,Fashion accessories,77.93,9.0,2019-02-27,16:10:00,Ewallet,7.6,0.33,701.3700000000001,Wednesday,February,2019,Afternoon
347,WALM096,Eagle Pass,Electronic accessories,71.95,1.0,2019-02-04,12:14:00,Cash,7.3,0.18,71.95,Monday,February,2019,Afternoon
348,WALM066,Grapevine,Home and lifestyle,89.25,8.0,2019-01-20,10:13:00,Cash,4.7,0.33,714.0,Sunday,January,2019,Morning
349,WALM095,Big Spring,Electronic accessories,26.02,7.0,2019-03-28,17:38:00,Cash,5.1,0.33,182.14,Thursday,March,2019,Evening
350,WALM087,Waxahachie,Health and beauty,13.5,10.0,2019-02-27,11:06:00,Credit card,4.8,0.33,135.0,Wednesday,February,2019,Morning
351,WALM017,McKinney,Fashion accessories,99.3,10.0,2019-02-15,14:53:00,Credit card,6.6,0.48,993.0,Friday,February,2019,Afternoon
352,WALM029,Round Rock,Electronic accessories,51.69,7.0,2019-01-26,18:22:00,Cash,5.5,0.48,361.83,Saturday,January,2019,Evening
353,WALM098,Mineral Wells,Fashion accessories,54.73,7.0,2019-03-14,19:02:00,Credit card,8.5,0.18,383.11,Thursday,March,2019,Evening
354,WALM019,Pasadena,Home and lifestyle,27.0,9.0,2019-03-02,14:16:00,Cash,4.8,0.48,243.0,Saturday,March,2019,Afternoon
355,WALM082,Weslaco,Electronic accessories,30.24,1.0,2019-03-04,15:44:00,Cash,8.4,0.33,30.24,Monday,March,2019,Afternoon
356,WALM090,Brownwood,Food and beverages,89.14,4.0,2019-01-07,12:20:00,Credit card,7.8,0.33,356.56,Monday,January,2019,Afternoon
357,WALM028,Odessa,Fashion accessories,37.55,10.0,2019-03-08,20:01:00,Credit card,9.3,0.48,375.5,Friday,March,2019,Evening
358,WALM017,McKinney,Sports and travel,95.44,10.0,2019-01-09,13:45:00,Cash,5.2,0.48,954.4,Wednesday,January,2019,Afternoon
359,WALM070,Hurst,Electronic accessories,27.5,3.0,2019-03-01,15:40:00,Ewallet,6.5,0.33,82.5,Friday,March,2019,Afternoon
